"","geodis","category","bray_all","category1"
"7835",180196.7225,"Regional",0.870355731225296,"Regional"
"7836",180196.7186,"Regional",0.887747035573123,"Regional"
"7837",180196.6991,"Regional",0.93596837944664,"Regional"
"7838",180196.6603,"Regional",0.954545454545455,"Regional"
"7839",180196.583,"Regional",0.88300395256917,"Regional"
"7840",180196.4299,"Regional",0.86403162055336,"Regional"
"7841",184305.5081,"Regional",0.903162055335968,"Regional"
"7842",184311.3018,"Regional",0.954150197628459,"Regional"
"7843",184322.8894,"Regional",0.905138339920949,"Regional"
"7844",184346.0756,"Regional",0.916205533596838,"Regional"
"7845",184392.4368,"Regional",0.776679841897233,"Regional"
"7846",184304.3493,"Regional",0.745849802371542,"Regional"
"7847",184304.3436,"Regional",0.744268774703557,"Regional"
"7848",184304.3149,"Regional",0.779841897233202,"Regional"
"7849",184304.2577,"Regional",0.91501976284585,"Regional"
"7850",184304.1437,"Regional",0.822134387351779,"Regional"
"7851",184303.9171,"Regional",0.751383399209486,"Regional"
"7852",185480.9478,"Regional",0.83596837944664,"Regional"
"7853",185486.7402,"Regional",0.773517786561265,"Regional"
"7854",185498.3252,"Regional",0.929249011857707,"Regional"
"7855",185521.5062,"Regional",0.922134387351779,"Regional"
"7856",185567.8571,"Regional",0.914229249011858,"Regional"
"7857",185479.7893,"Regional",0.849802371541502,"Regional"
"7858",185479.7775,"Regional",0.84901185770751,"Regional"
"7859",185479.7184,"Regional",0.892094861660079,"Regional"
"7860",185479.6005,"Regional",0.908300395256917,"Regional"
"7861",185479.3649,"Regional",0.91304347826087,"Regional"
"7862",185478.8952,"Regional",0.943873517786561,"Regional"
"7863",82943.32503,"Regional",0.894466403162055,"Regional"
"7864",82938.76892,"Regional",0.861660079051383,"Regional"
"7865",82929.65716,"Regional",0.851383399209486,"Regional"
"7866",82911.42675,"Regional",0.906324110671937,"Regional"
"7867",82874.98211,"Regional",0.865612648221344,"Regional"
"7868",82944.23627,"Regional",0.868379446640316,"Regional"
"7869",82943.95473,"Regional",0.857312252964427,"Regional"
"7870",82942.54732,"Regional",0.86798418972332,"Regional"
"7871",82939.73233,"Regional",0.8300395256917,"Regional"
"7872",82934.10281,"Regional",0.854150197628458,"Regional"
"7873",82922.84569,"Regional",0.836758893280632,"Regional"
"7874",85899.44965,"Regional",0.894861660079051,"Regional"
"7875",85894.90963,"Regional",0.90197628458498,"Regional"
"7876",85885.83003,"Regional",0.868774703557312,"Regional"
"7877",85867.66394,"Regional",0.894861660079051,"Regional"
"7878",85831.34775,"Regional",0.775494071146245,"Regional"
"7879",85900.35767,"Regional",0.890909090909091,"Regional"
"7880",85900.07471,"Regional",0.897628458498024,"Regional"
"7881",85898.66022,"Regional",0.910671936758893,"Regional"
"7882",85895.83104,"Regional",0.859288537549407,"Regional"
"7883",85878.85919,"Regional",0.890513833992095,"Regional"
"7884",81652.67578,"Regional",0.966403162055336,"Regional"
"7885",81622.44673,"Regional",0.832411067193676,"Regional"
"7886",81587.91145,"Regional",0.844664031620553,"Regional"
"7887",81653.53936,"Regional",0.87905138339921,"Regional"
"7888",81653.2351,"Regional",0.84901185770751,"Regional"
"7889",81651.71416,"Regional",0.858102766798419,"Regional"
"7890",81648.67207,"Regional",0.84703557312253,"Regional"
"7891",81642.58831,"Regional",0.8300395256917,"Regional"
"7892",81630.42255,"Regional",0.827667984189723,"Regional"
"7893",500705.8649,"Regional",0.970355731225296,"Regional"
"7894",500700.1676,"Regional",0.950592885375494,"Regional"
"7895",500688.7731,"Regional",0.958102766798419,"Regional"
"7896",500665.9731,"Regional",0.967588932806324,"Regional"
"7897",500620.3842,"Regional",0.951383399209486,"Regional"
"7898",500707.0043,"Regional",0.91897233201581,"Regional"
"7899",500706.9307,"Regional",0.9300395256917,"Regional"
"7900",500706.5628,"Regional",0.937944664031621,"Regional"
"7901",500705.8269,"Regional",0.945059288537549,"Regional"
"7902",500704.3551,"Regional",0.973517786561265,"Regional"
"7903",500701.412,"Regional",0.966798418972332,"Regional"
"7904",497866.1341,"Regional",0.931620553359684,"Regional"
"7905",497860.4147,"Regional",0.936758893280632,"Regional"
"7906",497848.976,"Regional",0.979446640316206,"Regional"
"7907",497826.0876,"Regional",0.980237154150198,"Regional"
"7908",497780.3218,"Regional",0.971936758893281,"Regional"
"7909",497867.2779,"Regional",0.937944664031621,"Regional"
"7910",497867.2127,"Regional",0.964426877470356,"Regional"
"7911",497866.8867,"Regional",0.928458498023715,"Regional"
"7912",497866.2347,"Regional",0.980237154150198,"Regional"
"7913",497864.9307,"Regional",0.900395256916996,"Regional"
"7914",497862.3232,"Regional",0.95296442687747,"Regional"
"7915",498451.6827,"Regional",0.934782608695652,"Regional"
"7916",498445.96,"Regional",0.930434782608696,"Regional"
"7917",498434.5148,"Regional",0.927272727272727,"Regional"
"7918",498411.6133,"Regional",0.941501976284585,"Regional"
"7919",498365.8214,"Regional",0.950197628458498,"Regional"
"7920",498452.8272,"Regional",0.951778656126482,"Regional"
"7921",498452.7633,"Regional",0.94703557312253,"Regional"
"7922",498452.4441,"Regional",0.945454545454545,"Regional"
"7923",498451.8057,"Regional",0.895256916996047,"Regional"
"7924",498450.5289,"Regional",0.903557312252964,"Regional"
"7925",498447.9757,"Regional",0.914624505928854,"Regional"
"7926",329315.7185,"Regional",0.862845849802372,"Regional"
"7927",329310.2031,"Regional",0.902371541501976,"Regional"
"7928",329277.1008,"Regional",0.893280632411067,"Regional"
"7929",329232.9684,"Regional",0.914624505928854,"Regional"
"7930",329316.6919,"Regional",0.894071146245059,"Regional"
"7931",329316.0442,"Regional",0.972727272727273,"Regional"
"7932",329312.1577,"Regional",0.872727272727273,"Regional"
"7933",329306.9765,"Regional",0.892094861660079,"Regional"
"7934",335592.2048,"Regional",0.915415019762846,"Regional"
"7935",335581.1338,"Regional",0.861660079051383,"Regional"
"7936",335558.9813,"Regional",0.940316205533597,"Regional"
"7937",335514.6874,"Regional",0.841501976284585,"Regional"
"7938",335598.8474,"Regional",0.950592885375494,"Regional"
"7939",335598.7227,"Regional",0.902371541501976,"Regional"
"7940",335598.0995,"Regional",0.910671936758893,"Regional"
"7941",335596.8528,"Regional",0.880632411067194,"Regional"
"7942",335594.3597,"Regional",0.909090909090909,"Regional"
"7943",335589.3741,"Regional",0.91304347826087,"Regional"
"7944",320124.0629,"Regional",0.861264822134387,"Regional"
"7945",320118.5511,"Regional",0.781422924901186,"Regional"
"7946",320107.5275,"Regional",0.809090909090909,"Regional"
"7947",320085.4699,"Regional",0.824110671936759,"Regional"
"7948",320041.3657,"Regional",0.811857707509881,"Regional"
"7949",320125.1652,"Regional",0.862450592885376,"Regional"
"7950",320125.0345,"Regional",0.819367588932806,"Regional"
"7951",320124.3809,"Regional",0.816600790513834,"Regional"
"7952",320123.0737,"Regional",0.857312252964427,"Regional"
"7953",320120.4593,"Regional",0.854545454545454,"Regional"
"7954",320115.2313,"Regional",0.876679841897233,"Regional"
"7955",180197.9203,"Regional",0.920158102766798,"Regional"
"7956",180203.7143,"Regional",0.903162055335968,"Regional"
"7957",180238.4895,"Regional",0.924110671936759,"Regional"
"7958",180284.8527,"Regional",0.918577075098814,"Regional"
"7959",180196.7615,"Regional",0.889723320158103,"Regional"
"7960",180196.7576,"Regional",0.914624505928854,"Regional"
"7961",180196.7381,"Regional",0.950197628458498,"Regional"
"7962",180196.6991,"Regional",0.959683794466403,"Regional"
"7963",180196.6216,"Regional",0.907509881422925,"Regional"
"7964",180196.468,"Regional",0.890513833992095,"Regional"
"7965",184305.5655,"Regional",0.888932806324111,"Regional"
"7966",184311.3592,"Regional",0.956126482213439,"Regional"
"7967",184322.9467,"Regional",0.91897233201581,"Regional"
"7968",184346.1329,"Regional",0.928063241106719,"Regional"
"7969",184392.4942,"Regional",0.817786561264822,"Regional"
"7970",184304.4067,"Regional",0.755335968379447,"Regional"
"7971",184304.401,"Regional",0.774308300395257,"Regional"
"7972",184304.3722,"Regional",0.790513833992095,"Regional"
"7973",184304.3149,"Regional",0.925691699604743,"Regional"
"7974",184304.2006,"Regional",0.801185770750988,"Regional"
"7975",184303.9736,"Regional",0.789723320158103,"Regional"
"7976",185481.0659,"Regional",0.862845849802372,"Regional"
"7977",185486.8584,"Regional",0.773122529644269,"Regional"
"7978",185498.4433,"Regional",0.924901185770751,"Regional"
"7979",185521.6243,"Regional",0.943083003952569,"Regional"
"7980",185567.9752,"Regional",0.932806324110672,"Regional"
"7981",185479.9074,"Regional",0.86403162055336,"Regional"
"7982",185479.8956,"Regional",0.863241106719368,"Regional"
"7983",185479.8365,"Regional",0.917786561264822,"Regional"
"7984",185479.7184,"Regional",0.915810276679842,"Regional"
"7985",185479.4826,"Regional",0.929644268774704,"Regional"
"7986",185479.0125,"Regional",0.945849802371541,"Regional"
"7987",82946.14032,"Regional",0.885770750988142,"Regional"
"7988",82941.58437,"Regional",0.863241106719368,"Regional"
"7989",82932.47293,"Regional",0.872332015810277,"Regional"
"7990",82914.24315,"Regional",0.875494071146245,"Regional"
"7991",82877.79979,"Regional",0.854150197628458,"Regional"
"7992",82947.05153,"Regional",0.875889328063241,"Regional"
"7993",82946.76996,"Regional",0.865217391304348,"Regional"
"7994",82945.36248,"Regional",0.828853754940711,"Regional"
"7995",82942.54732,"Regional",0.838339920948617,"Regional"
"7996",82936.91749,"Regional",0.841106719367589,"Regional"
"7997",82925.65973,"Regional",0.848221343873518,"Regional"
"7998",85902.2791,"Regional",0.907509881422925,"Regional"
"7999",85897.73923,"Regional",0.910276679841897,"Regional"
"8000",85888.65995,"Regional",0.871541501976285,"Regional"
"8001",85870.49447,"Regional",0.89604743083004,"Regional"
"8002",85834.17952,"Regional",0.808300395256917,"Regional"
"8003",85903.18709,"Regional",0.900395256916996,"Regional"
"8004",85902.90411,"Regional",0.894466403162055,"Regional"
"8005",85901.48955,"Regional",0.922529644268775,"Regional"
"8006",85898.66022,"Regional",0.873913043478261,"Regional"
"8007",85881.68745,"Regional",0.873517786561265,"Regional"
"8008",81655.71814,"Regional",0.968379446640316,"Regional"
"8009",81625.49026,"Regional",0.854545454545454,"Regional"
"8010",81590.95631,"Regional",0.824110671936759,"Regional"
"8011",81656.58169,"Regional",0.875098814229249,"Regional"
"8012",81656.27742,"Regional",0.855731225296443,"Regional"
"8013",81654.75641,"Regional",0.863241106719368,"Regional"
"8014",81651.71416,"Regional",0.853754940711462,"Regional"
"8015",81645.63011,"Regional",0.864822134387352,"Regional"
"8016",81633.46377,"Regional",0.780237154150198,"Regional"
"8017",500706.6009,"Regional",0.971146245059288,"Regional"
"8018",500700.9036,"Regional",0.954940711462451,"Regional"
"8019",500689.5091,"Regional",0.962055335968379,"Regional"
"8020",500666.7092,"Regional",0.96798418972332,"Regional"
"8021",500621.1204,"Regional",0.94901185770751,"Regional"
"8022",500707.7403,"Regional",0.898814229249012,"Regional"
"8023",500707.6667,"Regional",0.93596837944664,"Regional"
"8024",500707.2988,"Regional",0.941106719367589,"Regional"
"8025",500706.5628,"Regional",0.924110671936759,"Regional"
"8026",500705.091,"Regional",0.974308300395257,"Regional"
"8027",500702.1477,"Regional",0.964822134387352,"Regional"
"8028",497866.7862,"Regional",0.926482213438735,"Regional"
"8029",497861.0668,"Regional",0.926086956521739,"Regional"
"8030",497849.6281,"Regional",0.981818181818182,"Regional"
"8031",497826.7397,"Regional",0.978656126482213,"Regional"
"8032",497780.974,"Regional",0.975494071146245,"Regional"
"8033",497867.93,"Regional",0.888537549407115,"Regional"
"8034",497867.8648,"Regional",0.969169960474308,"Regional"
"8035",497867.5388,"Regional",0.926482213438735,"Regional"
"8036",497866.8867,"Regional",0.981422924901186,"Regional"
"8037",497865.5827,"Regional",0.875098814229249,"Regional"
"8038",497862.9751,"Regional",0.941501976284585,"Regional"
"8039",498452.3212,"Regional",0.925296442687747,"Regional"
"8040",498446.5986,"Regional",0.9300395256917,"Regional"
"8041",498435.1533,"Regional",0.911067193675889,"Regional"
"8042",498412.2519,"Regional",0.93201581027668,"Regional"
"8043",498366.46,"Regional",0.949407114624506,"Regional"
"8044",498453.4657,"Regional",0.958102766798419,"Regional"
"8045",498453.4018,"Regional",0.943478260869565,"Regional"
"8046",498453.0826,"Regional",0.945849802371541,"Regional"
"8047",498452.4441,"Regional",0.892885375494071,"Regional"
"8048",498451.1672,"Regional",0.913438735177866,"Regional"
"8049",498448.6139,"Regional",0.905928853754941,"Regional"
"8050",329323.4931,"Regional",0.851383399209486,"Regional"
"8051",329317.9779,"Regional",0.927667984189723,"Regional"
"8052",329284.8764,"Regional",0.939525691699605,"Regional"
"8053",329240.7452,"Regional",0.922134387351779,"Regional"
"8054",329324.4665,"Regional",0.931225296442688,"Regional"
"8055",329323.8186,"Regional",0.962450592885375,"Regional"
"8056",329319.9312,"Regional",0.855335968379447,"Regional"
"8057",329314.7487,"Regional",0.9300395256917,"Regional"
"8058",335599.6861,"Regional",0.873517786561265,"Regional"
"8059",335588.6154,"Regional",0.864822134387352,"Regional"
"8060",335566.4635,"Regional",0.910671936758893,"Regional"
"8061",335522.1706,"Regional",0.831225296442688,"Regional"
"8062",335606.3285,"Regional",0.937154150197628,"Regional"
"8063",335606.2038,"Regional",0.881818181818182,"Regional"
"8064",335605.5804,"Regional",0.88300395256917,"Regional"
"8065",335604.3334,"Regional",0.880237154150198,"Regional"
"8066",335601.8397,"Regional",0.881422924901186,"Regional"
"8067",335596.8528,"Regional",0.903162055335968,"Regional"
"8068",320131.9078,"Regional",0.837549407114625,"Regional"
"8069",320126.3962,"Regional",0.787747035573123,"Regional"
"8070",320115.3729,"Regional",0.765612648221344,"Regional"
"8071",320093.3159,"Regional",0.782213438735178,"Regional"
"8072",320049.2129,"Regional",0.758498023715415,"Regional"
"8073",320133.0101,"Regional",0.880237154150198,"Regional"
"8074",320132.8794,"Regional",0.842687747035573,"Regional"
"8075",320132.2256,"Regional",0.858102766798419,"Regional"
"8076",320130.918,"Regional",0.837549407114625,"Regional"
"8077",320128.303,"Regional",0.85098814229249,"Regional"
"8078",320123.0737,"Regional",0.892490118577075,"Regional"
"8079",180198.1572,"Regional",0.891304347826087,"Regional"
"8080",180203.9512,"Regional",0.877075098814229,"Regional"
"8081",180238.7264,"Regional",0.933201581027668,"Regional"
"8082",180285.0895,"Regional",0.888932806324111,"Regional"
"8083",180196.9984,"Regional",0.875098814229249,"Regional"
"8084",180196.9944,"Regional",0.88498023715415,"Regional"
"8085",180196.9745,"Regional",0.941501976284585,"Regional"
"8086",180196.9348,"Regional",0.955731225296443,"Regional"
"8087",180196.8557,"Regional",0.882608695652174,"Regional"
"8088",180196.6991,"Regional",0.875889328063241,"Regional"
"8089",184305.9125,"Regional",0.920158102766798,"Regional"
"8090",184311.7062,"Regional",0.960869565217391,"Regional"
"8091",184323.2937,"Regional",0.909881422924901,"Regional"
"8092",184346.4799,"Regional",0.931225296442688,"Regional"
"8093",184392.8411,"Regional",0.766403162055336,"Regional"
"8094",184304.7537,"Regional",0.717786561264822,"Regional"
"8095",184304.7479,"Regional",0.739920948616601,"Regional"
"8096",184304.7188,"Regional",0.801185770750988,"Regional"
"8097",184304.6607,"Regional",0.909090909090909,"Regional"
"8098",184304.545,"Regional",0.845059288537549,"Regional"
"8099",184304.3149,"Regional",0.754545454545455,"Regional"
"8100",185481.7775,"Regional",0.880632411067194,"Regional"
"8101",185487.5699,"Regional",0.829644268774704,"Regional"
"8102",185499.1548,"Regional",0.936363636363636,"Regional"
"8103",185522.3358,"Regional",0.928458498023715,"Regional"
"8104",185568.6865,"Regional",0.920553359683794,"Regional"
"8105",185480.619,"Regional",0.895256916996047,"Regional"
"8106",185480.6071,"Regional",0.88695652173913,"Regional"
"8107",185480.5476,"Regional",0.928063241106719,"Regional"
"8108",185480.4288,"Regional",0.93201581027668,"Regional"
"8109",185480.1915,"Regional",0.923320158102767,"Regional"
"8110",185479.7184,"Regional",0.938339920948617,"Regional"
"8111",82963.03538,"Regional",0.877075098814229,"Regional"
"8112",82958.48038,"Regional",0.867193675889328,"Regional"
"8113",82949.37086,"Regional",0.81501976284585,"Regional"
"8114",82931.14491,"Regional",0.859683794466403,"Regional"
"8115",82894.70923,"Regional",0.854150197628458,"Regional"
"8116",82963.94639,"Regional",0.80395256916996,"Regional"
"8117",82963.66473,"Regional",0.839920948616601,"Regional"
"8118",82962.25677,"Regional",0.81501976284585,"Regional"
"8119",82959.44066,"Regional",0.841106719367589,"Regional"
"8120",82953.80891,"Regional",0.879446640316206,"Regional"
"8121",82942.54732,"Regional",0.811857707509881,"Regional"
"8122",85919.25903,"Regional",0.897628458498024,"Regional"
"8123",85914.72009,"Regional",0.903162055335968,"Regional"
"8124",85905.64266,"Regional",0.854150197628458,"Regional"
"8125",85887.4809,"Regional",0.871541501976285,"Regional"
"8126",85851.17337,"Regional",0.824110671936759,"Regional"
"8127",85920.16684,"Regional",0.876284584980237,"Regional"
"8128",85919.88376,"Regional",0.890118577075099,"Regional"
"8129",85918.46874,"Regional",0.899604743083004,"Regional"
"8130",85915.63849,"Regional",0.856126482213439,"Regional"
"8131",85898.66022,"Regional",0.894861660079051,"Regional"
"8132",81673.9754,"Regional",0.96798418972332,"Regional"
"8133",81643.75451,"Regional",0.860079051383399,"Regional"
"8134",81609.22854,"Regional",0.863241106719368,"Regional"
"8135",81674.83875,"Regional",0.893280632411067,"Regional"
"8136",81674.53439,"Regional",0.840711462450593,"Regional"
"8137",81673.01294,"Regional",0.861660079051383,"Regional"
"8138",81669.96982,"Regional",0.814229249011858,"Regional"
"8139",81663.88402,"Regional",0.84901185770751,"Regional"
"8140",81651.71416,"Regional",0.819367588932806,"Regional"
"8141",500711.0175,"Regional",0.969169960474308,"Regional"
"8142",500705.3204,"Regional",0.950197628458498,"Regional"
"8143",500693.926,"Regional",0.951778656126482,"Regional"
"8144",500671.1263,"Regional",0.964822134387352,"Regional"
"8145",500625.538,"Regional",0.950592885375494,"Regional"
"8146",500712.157,"Regional",0.924505928853755,"Regional"
"8147",500712.0834,"Regional",0.927272727272727,"Regional"
"8148",500711.7153,"Regional",0.93201581027668,"Regional"
"8149",500710.9791,"Regional",0.937549407114625,"Regional"
"8150",500709.5069,"Regional",0.969169960474308,"Regional"
"8151",500706.5628,"Regional",0.962450592885375,"Regional"
"8152",497870.6995,"Regional",0.93596837944664,"Regional"
"8153",497864.9802,"Regional",0.937549407114625,"Regional"
"8154",497853.5416,"Regional",0.972332015810277,"Regional"
"8155",497830.6534,"Regional",0.975098814229249,"Regional"
"8156",497784.8882,"Regional",0.966403162055336,"Regional"
"8157",497871.8434,"Regional",0.943478260869565,"Regional"
"8158",497871.7781,"Regional",0.96403162055336,"Regional"
"8159",497871.452,"Regional",0.928063241106719,"Regional"
"8160",497870.7997,"Regional",0.976679841897233,"Regional"
"8161",497869.4952,"Regional",0.883399209486166,"Regional"
"8162",497866.8867,"Regional",0.95098814229249,"Regional"
"8163",498456.153,"Regional",0.918181818181818,"Regional"
"8164",498450.4305,"Regional",0.913833992094862,"Regional"
"8165",498438.9853,"Regional",0.899604743083004,"Regional"
"8166",498416.0841,"Regional",0.916600790513834,"Regional"
"8167",498370.2927,"Regional",0.931620553359684,"Regional"
"8168",498457.2975,"Regional",0.941106719367589,"Regional"
"8169",498457.2337,"Regional",0.921739130434783,"Regional"
"8170",498456.9143,"Regional",0.9300395256917,"Regional"
"8171",498456.2756,"Regional",0.872332015810277,"Regional"
"8172",498454.9983,"Regional",0.883399209486166,"Regional"
"8173",498452.4441,"Regional",0.898418972332016,"Regional"
"8174",336566.0082,"Regional",0.778656126482213,"Regional"
"8175",336560.5104,"Regional",0.875098814229249,"Regional"
"8176",336527.5137,"Regional",0.874703557312253,"Regional"
"8177",336483.522,"Regional",0.89604743083004,"Regional"
"8178",336566.9743,"Regional",0.875098814229249,"Regional"
"8179",336566.3072,"Regional",0.95296442687747,"Regional"
"8180",336562.3047,"Regional",0.813438735177866,"Regional"
"8181",336556.9687,"Regional",0.877865612648221,"Regional"
"8182",342806.862,"Regional",0.89802371541502,"Regional"
"8183",342795.8252,"Regional",0.868774703557312,"Regional"
"8184",342773.741,"Regional",0.928458498023715,"Regional"
"8185",342729.5837,"Regional",0.838339920948617,"Regional"
"8186",342813.4841,"Regional",0.948616600790514,"Regional"
"8187",342813.3556,"Regional",0.906719367588933,"Regional"
"8188",342812.7128,"Regional",0.91304347826087,"Regional"
"8189",342811.4272,"Regional",0.892094861660079,"Regional"
"8190",342808.8562,"Regional",0.907905138339921,"Regional"
"8191",342803.7148,"Regional",0.898814229249012,"Regional"
"8192",327383.1443,"Regional",0.850197628458498,"Regional"
"8193",327377.6506,"Regional",0.816600790513834,"Regional"
"8194",327366.6632,"Regional",0.822529644268775,"Regional"
"8195",327344.678,"Regional",0.824110671936759,"Regional"
"8196",327300.7186,"Regional",0.81897233201581,"Regional"
"8197",327384.2431,"Regional",0.884584980237154,"Regional"
"8198",327384.1083,"Regional",0.833201581027668,"Regional"
"8199",327383.435,"Regional",0.820948616600791,"Regional"
"8200",327382.0881,"Regional",0.834387351778656,"Regional"
"8201",327379.3945,"Regional",0.85098814229249,"Regional"
"8202",327374.0079,"Regional",0.907509881422925,"Regional"
"8203",174280.7747,"Regional",0.916600790513834,"Regional"
"8204",174286.5648,"Regional",0.888537549407115,"Regional"
"8205",174321.3162,"Regional",0.925296442687747,"Regional"
"8206",174367.6477,"Regional",0.88695652173913,"Regional"
"8207",174279.6167,"Regional",0.882608695652174,"Regional"
"8208",174279.5982,"Regional",0.893675889328063,"Regional"
"8209",174279.5056,"Regional",0.942292490118577,"Regional"
"8210",174279.3206,"Regional",0.968774703557312,"Regional"
"8211",174278.951,"Regional",0.894861660079051,"Regional"
"8212",174278.2133,"Regional",0.9,"Regional"
"8213",178407.9106,"Regional",0.89604743083004,"Regional"
"8214",178413.6999,"Regional",0.955731225296443,"Regional"
"8215",178425.2785,"Regional",0.915415019762846,"Regional"
"8216",178448.4468,"Regional",0.932806324110672,"Regional"
"8217",178494.7722,"Regional",0.827667984189723,"Regional"
"8218",178406.7527,"Regional",0.761660079051383,"Regional"
"8219",178406.7326,"Regional",0.790513833992095,"Regional"
"8220",178406.6322,"Regional",0.782213438735178,"Regional"
"8221",178406.4314,"Regional",0.911857707509881,"Regional"
"8222",178406.0302,"Regional",0.835573122529644,"Regional"
"8223",178405.2293,"Regional",0.754545454545455,"Regional"
"8224",179653.985,"Regional",0.824110671936759,"Regional"
"8225",179659.7708,"Regional",0.76600790513834,"Regional"
"8226",179671.3424,"Regional",0.933596837944664,"Regional"
"8227",179694.4969,"Regional",0.953359683794466,"Regional"
"8228",179740.7946,"Regional",0.943083003952569,"Regional"
"8229",179652.8278,"Regional",0.848616600790514,"Regional"
"8230",179652.8015,"Regional",0.837154150197629,"Regional"
"8231",179652.6701,"Regional",0.88300395256917,"Regional"
"8232",179652.4075,"Regional",0.914229249011858,"Regional"
"8233",179651.8825,"Regional",0.910276679841897,"Regional"
"8234",179650.8341,"Regional",0.928458498023715,"Regional"
"8235",90870.56741,"Regional",0.894861660079051,"Regional"
"8236",90866.02873,"Regional",0.906719367588933,"Regional"
"8237",90856.95181,"Regional",0.889328063241107,"Regional"
"8238",90838.79096,"Regional",0.784584980237154,"Regional"
"8239",90802.48487,"Regional",0.896837944664032,"Regional"
"8240",90871.47516,"Regional",0.806719367588933,"Regional"
"8241",90871.19187,"Regional",0.878260869565217,"Regional"
"8242",90869.7758,"Regional",0.788537549407115,"Regional"
"8243",90866.94344,"Regional",0.869565217391304,"Regional"
"8244",90861.27915,"Regional",0.847826086956522,"Regional"
"8245",90849.95232,"Regional",0.853754940711462,"Regional"
"8246",93828.15524,"Regional",0.924505928853755,"Regional"
"8247",93823.63103,"Regional",0.916205533596838,"Regional"
"8248",93814.58301,"Regional",0.905533596837945,"Regional"
"8249",93796.47997,"Regional",0.917786561264822,"Regional"
"8250",93760.28931,"Regional",0.905533596837945,"Regional"
"8251",93829.0601,"Regional",0.924505928853755,"Regional"
"8252",93828.77558,"Regional",0.926086956521739,"Regional"
"8253",93827.3533,"Regional",0.931620553359684,"Regional"
"8254",93824.50853,"Regional",0.894071146245059,"Regional"
"8255",93807.44284,"Regional",0.874308300395257,"Regional"
"8256",89590.91095,"Regional",0.977470355731225,"Regional"
"8257",89560.66375,"Regional",0.875494071146245,"Regional"
"8258",89526.10672,"Regional",0.858498023715415,"Regional"
"8259",89591.77504,"Regional",0.888142292490119,"Regional"
"8260",89591.471,"Regional",0.882213438735178,"Regional"
"8261",89589.95118,"Regional",0.881818181818182,"Regional"
"8262",89586.91129,"Regional",0.894071146245059,"Regional"
"8263",89580.83192,"Regional",0.88695652173913,"Regional"
"8264",89568.67479,"Regional",0.841501976284585,"Regional"
"8265",507500.9871,"Regional",0.986561264822134,"Regional"
"8266",507495.2988,"Regional",0.96403162055336,"Regional"
"8267",507483.9223,"Regional",0.964822134387352,"Regional"
"8268",507461.1584,"Regional",0.969565217391304,"Regional"
"8269",507415.6416,"Regional",0.95296442687747,"Regional"
"8270",507502.1247,"Regional",0.905533596837945,"Regional"
"8271",507502.048,"Regional",0.941106719367589,"Regional"
"8272",507501.6642,"Regional",0.951383399209486,"Regional"
"8273",507500.8967,"Regional",0.928063241106719,"Regional"
"8274",507499.3619,"Regional",0.977865612648221,"Regional"
"8275",507496.2925,"Regional",0.969169960474308,"Regional"
"8276",504585.7927,"Regional",0.938735177865613,"Regional"
"8277",504580.0816,"Regional",0.943478260869565,"Regional"
"8278",504568.6595,"Regional",0.983794466403162,"Regional"
"8279",504545.8042,"Regional",0.982608695652174,"Regional"
"8280",504500.1048,"Regional",0.971541501976285,"Regional"
"8281",504586.9349,"Regional",0.907114624505929,"Regional"
"8282",504586.8664,"Regional",0.970355731225296,"Regional"
"8283",504586.524,"Regional",0.930830039525692,"Regional"
"8284",504585.8391,"Regional",0.98102766798419,"Regional"
"8285",504584.4695,"Regional",0.877865612648221,"Regional"
"8286",504581.7306,"Regional",0.937154150197628,"Regional"
"8287",505158.9005,"Regional",0.927272727272727,"Regional"
"8288",505153.1861,"Regional",0.923320158102767,"Regional"
"8289",505141.7571,"Regional",0.914229249011858,"Regional"
"8290",505118.8883,"Regional",0.929644268774704,"Regional"
"8291",505073.1616,"Regional",0.946640316205534,"Regional"
"8292",505160.0434,"Regional",0.948616600790514,"Regional"
"8293",505159.9763,"Regional",0.947430830039526,"Regional"
"8294",505159.6406,"Regional",0.942292490118577,"Regional"
"8295",505158.9692,"Regional",0.898814229249012,"Regional"
"8296",505157.6264,"Regional",0.907905138339921,"Regional"
"8297",505154.9414,"Regional",0.918181818181818,"Regional"
"8298",336571.5605,"Regional",0.856521739130435,"Regional"
"8299",336566.0627,"Regional",0.899209486166008,"Regional"
"8300",336533.0659,"Regional",0.916600790513834,"Regional"
"8301",336489.0742,"Regional",0.91501976284585,"Regional"
"8302",336572.5266,"Regional",0.892094861660079,"Regional"
"8303",336571.8595,"Regional",0.960079051383399,"Regional"
"8304",336567.8571,"Regional",0.849802371541502,"Regional"
"8305",336562.5212,"Regional",0.888932806324111,"Regional"
"8306",342812.4321,"Regional",0.928063241106719,"Regional"
"8307",342801.3952,"Regional",0.920553359683794,"Regional"
"8308",342779.311,"Regional",0.957312252964427,"Regional"
"8309",342735.1537,"Regional",0.89604743083004,"Regional"
"8310",342819.0542,"Regional",0.966403162055336,"Regional"
"8311",342818.9256,"Regional",0.93201581027668,"Regional"
"8312",342818.2829,"Regional",0.93399209486166,"Regional"
"8313",342816.9973,"Regional",0.920948616600791,"Regional"
"8314",342814.4264,"Regional",0.938339920948617,"Regional"
"8315",342809.285,"Regional",0.944268774703557,"Regional"
"8316",327388.6919,"Regional",0.883794466403162,"Regional"
"8317",327383.1981,"Regional",0.856521739130435,"Regional"
